x432,y1
1,22631
1,22632
1,22633
1,22634
1,22635
1,22641
1,22642
1,22643
1,22644
1,22645
1,22651
1,22652
1,22653
1,22654
1,22655
0,22661
0,22662
0,22663
0,22664
0,22665
3,22671
3,22672
3,22673
3,22674
3,22675
0,22681
0,22682
0,22683
0,22684
0,22685
5,22691
5,22692
5,22693
5,22694
5,22695
5,22701
5,22702
5,22703
5,22704
5,22705
1,22711
1,22712
1,22713
1,22714
1,22715
0,22721
0,22722
0,22723
0,22724
0,22725
1,22731
1,22732
1,22733
1,22734
1,22735
1,22741
1,22742
1,22743
1,22744
1,22745
1,22751
1,22752
1,22753
1,22754
1,22755
1,22761
1,22762
1,22763
1,22764
1,22765
1,22771
1,22772
1,22773
1,22774
1,22775
1,22781
1,22782
1,22783
1,22784
1,22785
1,22791
1,22792
1,22793
1,22794
1,22795
1,22801
1,22802
1,22803
1,22804
1,22805
3,22811
3,22812
3,22813
3,22814
3,22815
1,22821
1,22822
1,22823
1,22824
1,22825
5,22831
5,22832
5,22833
5,22834
5,22835
1,22841
1,22842
1,22843
1,22844
1,22845
1,22851
1,22852
1,22853
1,22854
1,22855
0,22861
0,22862
0,22863
0,22864
0,22865
0,22871
0,22872
0,22873
0,22874
0,22875
1,22881
1,22882
1,22883
1,22884
1,22885
1,22891
1,22892
1,22893
1,22894
1,22895
3,22901
3,22902
3,22903
3,22904
3,22905
1,22911
3,22912
3,22913
3,22914
3,22915
1,22921
1,22922
1,22923
1,22924
1,22925
1,22931
1,22932
1,22933
1,22934
1,22935
1,22941
1,22942
1,22943
1,22944
1,22945
1,22951
1,22952
1,22953
1,22954
1,22955
3,22961
3,22962
3,22963
3,22964
3,22965
0,22971
0,22972
0,22973
0,22974
0,22975
0,22981
0,22982
0,22983
0,22984
0,22985
5,22991
5,22992
5,22993
5,22994
5,22995
1,23001
1,23002
1,23003
1,23004
1,23005
1,23011
1,23012
1,23013
1,23014
1,23015
0,23021
0,23022
0,23023
0,23024
0,23025
3,23031
3,23032
3,23033
3,23034
3,23035
1,23041
1,23042
1,23043
1,23044
1,23045
1,23051
1,23052
1,23053
1,23054
1,23055
1,23061
1,23062
1,23063
1,23064
1,23065
5,23071
5,23072
5,23073
5,23074
5,23075
1,23081
1,23082
1,23083
1,23084
1,23085
1,23091
1,23092
1,23093
1,23094
1,23095
1,23101
1,23102
1,23103
1,23104
1,23105
1,23111
1,23112
1,23113
1,23114
1,23115
0,23121
0,23122
0,23123
0,23124
0,23125
1,23131
1,23132
1,23133
1,23134
1,23135
1,23141
1,23142
1,23143
1,23144
1,23145
1,23151
1,23152
1,23153
1,23154
1,23155
1,23161
1,23162
1,23163
1,23164
1,23165
5,23171
5,23172
5,23173
5,23174
5,23175
1,23181
1,23182
1,23183
1,23184
1,23185
5,23191
5,23192
5,23193
5,23194
5,23195
1,23201
1,23202
1,23203
1,23204
1,23205
1,23211
1,23212
1,23213
1,23214
1,23215
5,23221
5,23222
5,23223
5,23224
5,23225
1,23231
1,23232
1,23233
1,23234
1,23235
1,23241
1,23242
1,23243
1,23244
1,23245
1,23251
1,23252
1,23253
1,23254
1,23255
3,23261
3,23262
3,23263
3,23264
3,23265
1,23271
1,23272
1,23273
1,23274
1,23275
1,23281
1,23282
1,23283
1,23284
1,23285
0,23291
0,23292
0,23293
0,23294
0,23295
0,23301
0,23302
0,23303
0,23304
0,23305
1,23311
1,23312
1,23313
1,23314
1,23315
3,23321
3,23322
3,23323
3,23324
3,23325
3,23331
3,23332
3,23333
3,23334
3,23335
1,23341
1,23342
1,23343
1,23344
1,23345
1,23351
1,23352
1,23353
1,23354
1,23355
1,23361
1,23362
1,23363
1,23364
1,23365
5,23371
5,23372
5,23373
5,23374
5,23375
1,23381
1,23382
1,23383
1,23384
1,23385
3,23391
3,23392
3,23393
3,23394
3,23395
3,23401
3,23402
3,23403
3,23404
3,23405
1,23411
1,23412
1,23413
1,23414
1,23415
1,23421
1,23422
1,23423
1,23424
1,23425
1,23431
1,23432
1,23433
1,23434
1,23435
1,23441
1,23442
1,23443
1,23444
1,23445
1,23451
1,23452
1,23453
1,23454
1,23455
1,23461
1,23462
1,23463
1,23464
1,23465
1,23471
1,23472
1,23473
1,23474
1,23475
1,23481
1,23482
1,23483
1,23484
1,23485
1,23491
1,23492
1,23493
1,23494
1,23495
1,23501
1,23502
1,23503
1,23504
1,23505
1,23511
1,23512
1,23513
1,23514
1,23515
1,23521
1,23522
1,23523
1,23524
1,23525
3,23531
3,23532
3,23533
3,23534
3,23535
1,23541
1,23542
1,23543
1,23544
1,23545
1,23551
1,23552
1,23553
1,23554
1,23555
1,23561
1,23562
1,23563
1,23564
1,23565
0,23571
0,23572
0,23573
0,23574
0,23575
1,23581
1,23582
1,23583
1,23584
1,23585
1,23591
1,23592
1,23593
1,23594
1,23595
3,23601
3,23602
3,23603
3,23604
3,23605
0,23611
0,23612
0,23613
0,23614
0,23615
1,23621
1,23622
1,23623
1,23624
1,23625
1,23631
1,23632
1,23633
1,23634
1,23635
5,23641
5,23642
5,23643
5,23644
5,23645
1,23651
1,23652
1,23653
1,23654
1,23655
0,23661
0,23662
0,23663
0,23664
0,23665
1,23671
1,23672
1,23673
1,23674
1,23675
1,23681
1,23682
1,23683
1,23684
1,23685
1,23691
1,23692
1,23693
1,23694
1,23695
5,23701
5,23702
5,23703
5,23704
5,23705
3,23711
3,23712
3,23713
3,23714
3,23715
1,23721
1,23722
1,23723
1,23724
1,23725
3,23731
3,23732
3,23733
3,23734
3,23735
1,23741
1,23742
1,23743
1,23744
1,23745
1,23751
1,23752
1,23753
1,23754
1,23755
0,23761
0,23762
0,23763
0,23764
0,23765
0,23771
0,23772
0,23773
0,23774
0,23775
3,23781
3,23782
3,23783
3,23784
3,23785
5,23791
5,23792
5,23793
5,23794
5,23795
5,23801
5,23802
5,23803
5,23804
5,23805
1,23811
1,23812
1,23813
1,23814
1,23815
0,23821
0,23822
0,23823
0,23824
0,23825
3,23831
3,23832
3,23833
3,23834
3,23835
1,23851
1,23852
1,23853
1,23854
1,23855
1,23861
1,23862
1,23863
1,23864
1,23865
3,23871
3,23872
3,23873
3,23874
3,23875
1,23881
1,23882
1,23883
1,23884
1,23885
1,23891
1,23892
1,23893
1,23894
1,23895
1,23901
1,23902
1,23903
1,23904
1,23905
3,23911
3,23912
3,23913
3,23914
3,23915
1,23921
1,23922
1,23923
1,23924
1,23925
1,23931
1,23932
1,23933
1,23934
1,23935
3,23941
3,23942
3,23943
3,23944
3,23945
1,23951
1,23952
1,23953
1,23954
1,23955
1,23961
1,23962
1,23963
1,23964
1,23965
1,23971
1,23972
1,23973
1,23974
1,23975
1,23981
1,23982
1,23983
1,23984
1,23985
1,23991
1,23992
1,23993
1,23994
1,23995
0,24001
0,24002
0,24003
0,24004
0,24005
1,24011
1,24012
1,24013
1,24014
1,24015
3,24021
3,24022
3,24023
3,24024
3,24025
1,24031
1,24032
1,24033
1,24034
1,24035
1,24041
1,24042
1,24043
1,24044
1,24045
1,24051
1,24052
1,24053
1,24054
1,24055
1,24061
1,24062
1,24063
1,24064
1,24065
5,24071
5,24072
5,24073
5,24074
5,24075
5,24081
5,24082
5,24083
5,24084
5,24085
0,24091
0,24092
0,24093
0,24094
0,24095
1,24101
1,24102
1,24103
1,24104
1,24105
1,24111
1,24112
1,24113
1,24114
1,24115
0,24121
0,24122
0,24123
0,24124
0,24125
0,24131
0,24132
0,24133
0,24134
0,24135
3,24141
3,24142
3,24143
3,24144
3,24145
1,24151
1,24152
1,24153
1,24154
1,24155
1,24161
1,24162
1,24163
1,24164
1,24165
1,24171
1,24172
1,24173
1,24174
1,24175
1,24181
1,24182
1,24183
1,24184
1,24185
1,24191
1,24192
1,24193
1,24194
1,24195
1,24201
1,24202
1,24203
1,24204
1,24205
1,24211
1,24212
1,24213
1,24214
1,24215
5,24221
5,24222
5,24223
5,24224
5,24225
1,24231
1,24232
1,24233
1,24234
1,24235
1,24241
1,24242
1,24243
1,24244
1,24245
1,24251
1,24252
1,24253
1,24254
1,24255
1,24261
1,24262
1,24263
1,24264
1,24265
5,24271
5,24272
5,24273
5,24274
5,24275
1,24281
1,24282
1,24283
1,24284
1,24285
5,24291
5,24292
5,24293
5,24294
5,24295
0,24301
0,24302
0,24303
0,24304
0,24305
1,24311
1,24312
1,24313
1,24314
1,24315
1,24321
1,24322
1,24323
1,24324
1,24325
0,24331
0,24332
0,24333
0,24334
0,24335
1,24341
1,24342
1,24343
1,24344
1,24345
5,24351
5,24352
5,24353
5,24354
5,24355
0,24361
0,24362
0,24363
0,24364
0,24365
5,24371
5,24372
5,24373
5,24374
5,24375
1,24381
1,24382
1,24383
1,24384
1,24385
0,24391
0,24392
0,24393
0,24394
0,24395
1,24401
1,24402
1,24403
1,24404
1,24405
5,24411
5,24412
5,24413
5,24414
5,24415
0,24421
0,24422
0,24423
0,24424
0,24425
5,24431
5,24432
5,24433
5,24434
5,24435
1,24441
1,24442
1,24443
1,24444
1,24445
0,24451
0,24452
0,24453
0,24454
0,24455
3,24461
3,24462
3,24463
3,24464
3,24465
3,24471
3,24472
3,24473
3,24474
3,24475
3,24481
3,24482
3,24483
3,24484
3,24485
1,24491
1,24492
1,24493
1,24494
1,24495
3,24501
3,24502
3,24503
3,24504
3,24505
0,24511
0,24512
0,24513
0,24514
0,24515
3,24521
3,24522
3,24523
3,24524
3,24525
1,24531
1,24532
1,24533
1,24534
1,24535
5,24541
5,24542
5,24543
5,24544
5,24545
1,24551
1,24552
1,24553
1,24554
1,24555
1,24561
1,24562
1,24563
1,24564
1,24565
5,24571
5,24572
5,24573
5,24574
5,24575
3,24581
3,24582
3,24583
3,24584
3,24585
0,24591
0,24592
0,24593
0,24594
0,24595
5,24601
5,24602
5,24603
5,24604
5,24605
1,24611
1,24612
1,24613
1,24614
1,24615
5,24621
5,24622
5,24623
5,24624
5,24625
1,24631
1,24632
1,24633
1,24634
1,24635
0,24641
0,24642
0,24643
0,24644
0,24645
1,24651
1,24652
1,24653
1,24654
1,24655
0,24661
0,24662
0,24663
0,24664
0,24665
1,24671
1,24672
1,24673
1,24674
1,24675
1,24681
1,24682
1,24683
1,24684
1,24685
1,24691
1,24692
1,24693
1,24694
1,24695
1,24701
1,24702
1,24703
1,24704
1,24705
1,24711
1,24712
1,24713
1,24714
1,24715
5,24721
5,24722
5,24723
5,24724
5,24725
1,24731
1,24732
1,24733
1,24734
1,24735
1,24741
1,24742
1,24743
1,24744
1,24745
1,24751
1,24752
1,24753
1,24754
1,24755
1,24761
1,24762
1,24763
1,24764
1,24765
0,24771
0,24772
0,24773
0,24774
0,24775
5,24781
5,24782
5,24783
5,24784
5,24785
1,24791
1,24792
1,24793
1,24794
1,24795
5,24801
5,24802
5,24803
5,24804
5,24805
0,24811
0,24812
0,24813
0,24814
0,24815
1,24821
1,24822
1,24823
1,24824
1,24825
1,24831
1,24832
1,24833
1,24834
1,24835
1,24841
1,24842
1,24843
1,24844
1,24845
1,24851
1,24852
1,24853
1,24854
1,24855
0,24861
0,24862
0,24863
0,24864
0,24865
3,24871
3,24872
3,24873
3,24874
3,24875
1,24881
1,24882
1,24883
1,24884
1,24885
1,24891
1,24892
1,24893
1,24894
1,24895
5,24901
5,24902
5,24903
5,24904
5,24905
0,24911
0,24912
0,24913
0,24914
0,24915
3,24921
3,24922
3,24923
3,24924
3,24925
0,24931
0,24932
0,24933
0,24934
0,24935
1,24941
1,24942
1,24943
1,24944
1,24945
3,24951
1,24952
5,24953
3,24954
5,24955
1,24961
1,24962
1,24963
1,24964
1,24965
5,24971
5,24972
5,24973
5,24974
5,24975
1,24981
1,24982
1,24983
1,24984
1,24985
1,24991
1,24992
1,24993
1,24994
1,24995
1,25001
1,25002
1,25003
1,25004
1,25005
0,25011
0,25012
0,25013
0,25014
0,25015
0,25021
0,25022
0,25023
0,25024
0,25025
1,25031
1,25032
1,25033
1,25034
1,25035
1,25041
1,25042
1,25043
1,25044
1,25045
5,25051
5,25052
5,25053
5,25054
5,25055
1,25061
1,25062
1,25063
1,25064
1,25065
1,25071
1,25072
1,25073
1,25074
1,25075
0,25081
0,25082
0,25083
0,25084
0,25085
3,25091
3,25092
3,25093
3,25094
3,25095
3,25101
3,25102
3,25103
3,25104
3,25105
1,25111
1,25112
1,25113
1,25114
1,25115
1,25121
1,25122
1,25123
1,25124
1,25125
5,25131
5,25132
5,25133
5,25134
5,25135
0,25141
0,25142
0,25143
0,25144
0,25145
1,25151
1,25152
1,25153
1,25154
1,25155
1,25161
1,25162
1,25163
1,25164
1,25165
1,25171
1,25172
1,25173
1,25174
1,25175
5,25181
5,25182
5,25183
5,25184
5,25185
1,25191
1,25192
1,25193
1,25194
1,25195
1,25201
1,25202
1,25203
1,25204
1,25205
3,25211
3,25212
3,25213
3,25214
3,25215
1,25221
1,25222
1,25223
1,25224
1,25225
1,25231
1,25232
1,25233
1,25234
1,25235
0,25241
0,25242
0,25243
0,25244
0,25245
1,25251
1,25252
1,25253
1,25254
1,25255
5,25261
5,25262
5,25263
5,25264
5,25265
1,25271
1,25272
1,25273
1,25274
1,25275
1,25281
1,25282
1,25283
1,25284
1,25285
1,25291
1,25292
1,25293
1,25294
1,25295
1,25301
1,25302
1,25303
1,25304
1,25305
1,25311
1,25312
1,25313
1,25314
1,25315
1,25321
1,25322
1,25323
1,25324
1,25325
1,25331
1,25332
1,25333
1,25334
1,25335
1,25341
1,25342
1,25343
1,25344
1,25345
3,25351
3,25352
3,25353
3,25354
3,25355
0,25361
0,25362
0,25363
0,25364
0,25365
1,25371
1,25372
1,25373
1,25374
1,25375
5,25381
5,25382
5,25383
5,25384
5,25385
0,25391
0,25392
0,25393
0,25394
0,25395
1,25401
1,25402
1,25403
1,25404
1,25405
3,25411
3,25412
3,25413
3,25414
3,25415
3,25421
3,25422
3,25423
3,25424
3,25425
5,25431
5,25432
5,25433
5,25434
5,25435
1,25441
1,25442
1,25443
1,25444
1,25445
0,25451
0,25452
0,25453
0,25454
0,25455
3,25461
3,25462
3,25463
3,25464
3,25465
0,25471
0,25472
0,25473
0,25474
0,25475
1,25481
1,25482
1,25483
1,25484
1,25485
1,25491
1,25492
1,25493
1,25494
1,25495
1,25501
1,25502
1,25503
1,25504
1,25505
5,25511
5,25512
5,25513
5,25514
5,25515
0,25521
0,25522
0,25523
0,25524
0,25525
3,25531
3,25532
3,25533
3,25534
3,25535
1,25541
1,25542
1,25543
1,25544
1,25545
5,25551
5,25552
5,25553
5,25554
5,25555
1,25561
1,25562
1,25563
1,25564
1,25565
1,25571
1,25572
1,25573
1,25574
1,25575
3,25581
3,25582
3,25583
3,25584
3,25585
1,25591
1,25592
1,25593
1,25594
1,25595
1,25601
1,25602
1,25603
1,25604
1,25605
3,25611
3,25612
3,25613
3,25614
3,25615
0,25621
0,25622
0,25623
0,25624
0,25625
0,25631
0,25632
0,25633
0,25634
0,25635
5,25641
5,25642
5,25643
5,25644
5,25645
1,25651
1,25652
1,25653
1,25654
1,25655
1,25661
1,25662
1,25663
1,25664
1,25665
0,25671
0,25672
0,25673
0,25674
0,25675
1,25681
1,25682
1,25683
1,25684
1,25685
0,25691
0,25692
0,25693
0,25694
0,25695
3,25701
3,25702
3,25703
3,25704
3,25705
5,25711
5,25712
5,25713
5,25714
5,25715
0,25721
0,25722
0,25723
0,25724
0,25725
0,25731
0,25732
0,25733
0,25734
0,25735
3,25741
3,25742
3,25743
3,25744
3,25745
3,25751
3,25752
3,25753
3,25754
3,25755
0,25761
0,25762
0,25763
0,25764
0,25765
3,25771
3,25772
3,25773
3,25774
3,25775
5,25781
5,25782
5,25783
5,25784
5,25785
0,25791
0,25792
0,25793
0,25794
0,25795
1,25801
1,25802
1,25803
1,25804
1,25805
1,25811
1,25812
1,25813
1,25814
1,25815
1,25821
1,25822
1,25823
1,25824
1,25825
1,25831
1,25832
1,25833
1,25834
1,25835
1,25841
1,25842
1,25843
1,25844
1,25845
5,25851
5,25852
5,25853
5,25854
5,25855
5,25861
5,25862
5,25863
5,25864
5,25865
1,25871
1,25872
1,25873
1,25874
1,25875
1,25881
1,25882
1,25883
1,25884
1,25885
5,25891
5,25892
5,25893
5,25894
5,25895
1,25901
1,25902
1,25903
1,25904
1,25905
1,25911
1,25912
1,25913
1,25914
1,25915
1,25921
1,25922
1,25923
1,25924
1,25925
1,25931
1,25932
1,25933
1,25934
1,25935
0,25941
0,25942
0,25943
0,25944
0,25945
1,25951
1,25952
1,25953
1,25954
1,25955
0,25961
0,25962
0,25963
0,25964
0,25965
3,25971
3,25972
3,25973
3,25974
3,25975
3,25981
3,25982
3,25983
3,25984
3,25985
1,25991
1,25992
1,25993
1,25994
1,25995
1,26001
1,26002
1,26003
1,26004
1,26005
1,26011
1,26012
1,26013
1,26014
1,26015
0,26021
0,26022
0,26023
0,26024
0,26025
3,26031
3,26032
3,26033
3,26034
3,26035
0,26041
0,26042
0,26043
0,26044
0,26045
1,26051
1,26052
1,26053
1,26054
1,26055
3,26061
3,26062
3,26063
3,26064
3,26065
5,26071
5,26072
5,26073
5,26074
5,26075
3,26081
3,26082
3,26083
3,26084
3,26085
1,26091
1,26092
1,26093
1,26094
1,26095
1,26101
1,26102
1,26103
1,26104
1,26105
0,26111
0,26112
0,26113
0,26114
0,26115
1,26121
1,26122
1,26123
1,26124
1,26125
1,26131
1,26132
1,26133
1,26134
1,26135
1,26141
1,26142
1,26143
1,26144
1,26145
1,26151
1,26152
1,26153
1,26154
1,26155
0,26161
0,26162
0,26163
0,26164
0,26165
1,26171
1,26172
1,26173
1,26174
1,26175
1,26181
1,26182
1,26183
1,26184
1,26185
3,26191
3,26192
3,26193
3,26194
3,26195
1,26201
1,26202
1,26203
1,26204
1,26205
1,26211
1,26212
1,26213
1,26214
1,26215
5,26221
5,26222
5,26223
5,26224
5,26225
1,26231
1,26232
1,26233
1,26234
1,26235
1,26241
1,26242
1,26243
1,26244
1,26245
1,26251
1,26252
1,26253
1,26254
1,26255
1,26261
1,26262
1,26263
1,26264
1,26265
0,26271
0,26272
0,26273
0,26274
0,26275
0,26281
0,26282
0,26283
0,26284
0,26285
0,26291
0,26292
0,26293
0,26294
0,26295
1,26301
1,26302
1,26303
1,26304
1,26305
3,26311
3,26312
3,26313
3,26314
3,26315
1,26321
1,26322
1,26323
1,26324
1,26325
0,26331
0,26332
0,26333
0,26334
0,26335
1,26341
1,26342
1,26343
1,26344
1,26345
1,26351
1,26352
1,26353
1,26354
1,26355
1,26361
1,26362
1,26363
1,26364
1,26365
1,26371
1,26372
1,26373
1,26374
1,26375
1,26381
1,26382
1,26383
1,26384
1,26385
5,26391
5,26392
5,26393
5,26394
5,26395
5,26401
5,26402
5,26403
5,26404
5,26405
1,26411
1,26412
1,26413
1,26414
1,26415
1,26421
1,26422
1,26423
1,26424
1,26425
0,26431
0,26432
0,26433
0,26434
0,26435
1,26441
1,26442
1,26443
1,26444
1,26445
3,26451
3,26452
3,26453
3,26454
3,26455
5,26461
5,26462
5,26463
5,26464
5,26465
0,26471
0,26472
0,26473
0,26474
0,26475
1,26481
1,26482
1,26483
1,26484
1,26485
3,26491
3,26492
3,26493
3,26494
3,26495
0,26501
0,26502
0,26503
0,26504
0,26505
1,26511
1,26512
1,26513
1,26514
1,26515
5,26521
5,26522
5,26523
5,26524
5,26525
1,26531
1,26532
1,26533
1,26534
1,26535
1,26541
1,26542
1,26543
1,26544
1,26545
1,26551
1,26552
1,26553
1,26554
1,26555
3,26561
3,26562
3,26563
3,26564
3,26565
5,26571
5,26572
5,26573
5,26574
5,26575
0,26581
0,26582
0,26583
0,26584
0,26585
1,26591
1,26592
1,26593
1,26594
1,26595
5,26601
5,26602
5,26603
5,26604
5,26605
3,26611
3,26612
3,26613
3,26614
3,26615
0,26621
0,26622
0,26623
0,26624
0,26625
1,26631
1,26632
1,26633
1,26634
1,26635
1,26641
1,26642
1,26643
1,26644
1,26645
3,26651
3,26652
3,26653
3,26654
3,26655
1,26661
1,26662
1,26663
1,26664
1,26665
5,26671
5,26672
5,26673
5,26674
5,26675
3,26681
3,26682
3,26683
3,26684
3,26685
0,26691
0,26692
0,26693
0,26694
0,26695
1,26701
1,26702
1,26703
1,26704
1,26705
1,26711
1,26712
1,26713
1,26714
1,26715
1,26721
1,26722
1,26723
1,26724
1,26725
1,26731
1,26732
1,26733
1,26734
1,26735
1,26741
1,26742
1,26743
1,26744
1,26745
5,26751
5,26752
5,26753
5,26754
5,26755
3,26761
3,26762
3,26763
3,26764
3,26765
0,26771
0,26772
0,26773
0,26774
0,26775
1,26781
1,26782
1,26783
1,26784
1,26785
1,26791
1,26792
1,26793
1,26794
1,26795
5,26801
5,26802
5,26803
5,26804
5,26805
1,26811
1,26812
1,26813
1,26814
1,26815
1,26821
1,26822
1,26823
1,26824
1,26825
1,26831
1,26832
1,26833
1,26834
1,26835
1,26841
1,26842
1,26843
1,26844
1,26845
5,26851
5,26852
5,26853
5,26854
5,26855
5,26861
5,26862
5,26863
5,26864
5,26865
1,26871
1,26872
1,26873
1,26874
1,26875
1,26881
1,26882
1,26883
1,26884
1,26885
0,26891
0,26892
0,26893
0,26894
0,26895
1,26901
1,26902
1,26903
1,26904
1,26905
3,26911
3,26912
3,26913
3,26914
3,26915
3,26921
3,26922
3,26923
3,26924
3,26925
0,26931
0,26932
0,26933
0,26934
0,26935
0,26941
0,26942
0,26943
0,26944
0,26945
1,26951
1,26952
1,26953
1,26954
1,26955
1,26961
1,26962
1,26963
1,26964
1,26965
1,26971
1,26972
1,26973
1,26974
1,26975
1,26981
1,26982
1,26983
1,26984
1,26985
1,26991
1,26992
1,26993
1,26994
1,26995
0,27001
0,27002
0,27003
0,27004
0,27005
1,27011
1,27012
1,27013
1,27014
1,27015
1,27021
1,27022
1,27023
1,27024
1,27025
1,27031
1,27032
1,27033
1,27034
1,27035
5,27041
5,27042
5,27043
5,27044
5,27045
5,27051
5,27052
5,27053
5,27054
5,27055
1,27061
1,27062
1,27063
1,27064
1,27065
3,27071
3,27072
3,27073
3,27074
3,27075
1,27081
1,27082
1,27083
1,27084
1,27085
1,27091
1,27092
1,27093
1,27094
1,27095
1,27101
1,27102
1,27103
1,27104
1,27105
1,27111
1,27112
1,27113
1,27114
1,27115
0,27121
0,27122
0,27123
0,27124
0,27125
0,27131
0,27132
0,27133
0,27134
0,27135
1,27141
1,27142
1,27143
1,27144
1,27145
1,27151
1,27152
1,27153
1,27154
1,27155
1,27161
1,27162
1,27163
1,27164
1,27165
5,27171
5,27172
5,27173
5,27174
5,27175
1,27181
1,27182
1,27183
1,27184
1,27185
1,27191
1,27192
1,27193
1,27194
1,27195
0,27201
0,27202
0,27203
0,27204
0,27205
1,27211
1,27212
1,27213
1,27214
1,27215
5,27221
5,27222
5,27223
5,27224
5,27225
1,27231
1,27232
1,27233
1,27234
1,27235
1,27241
1,27242
1,27243
1,27244
1,27245
1,27251
1,27252
1,27253
1,27254
1,27255
0,27261
0,27262
0,27263
0,27264
0,27265
5,27271
5,27272
5,27273
5,27274
5,27275
1,27281
1,27282
1,27283
1,27284
1,27285
0,27291
0,27292
0,27293
0,27294
0,27295
5,27301
5,27302
5,27303
5,27304
5,27305
1,27311
1,27312
1,27313
1,27314
1,27315
1,27321
1,27322
1,27323
1,27324
1,27325
1,27331
1,27332
1,27333
1,27334
1,27335
1,27341
1,27342
1,27343
1,27344
1,27345
3,27351
3,27352
3,27353
3,27354
3,27355
0,27361
0,27362
0,27363
0,27364
0,27365
1,27371
1,27372
1,27373
1,27374
1,27375
5,27381
5,27382
5,27383
5,27384
5,27385
0,27391
0,27392
0,27393
0,27394
0,27395
1,27401
1,27402
1,27403
1,27404
1,27405
1,27411
1,27412
1,27413
1,27414
1,27415
3,27421
3,27422
3,27423
3,27424
3,27425
0,27431
0,27432
0,27433
0,27434
0,27435
3,27441
3,27442
3,27443
3,27444
3,27445
3,27451
3,27452
3,27453
3,27454
3,27455
1,27461
1,27462
1,27463
1,27464
1,27465
3,27471
3,27472
3,27473
3,27474
3,27475
1,27481
1,27482
1,27483
1,27484
1,27485
1,27491
1,27492
1,27493
1,27494
1,27495
1,27501
1,27502
1,27503
1,27504
1,27505
1,27511
1,27512
1,27513
1,27514
1,27515
1,27521
1,27522
1,27523
1,27524
1,27525
1,27531
1,27532
1,27533
1,27534
1,27535
1,27541
1,27542
1,27543
1,27544
1,27545
1,27551
1,27552
1,27553
1,27554
1,27555
1,27561
1,27562
1,27563
1,27564
1,27565
5,27571
5,27572
5,27573
5,27574
5,27575
3,27581
3,27582
3,27583
3,27584
3,27585
1,27591
1,27592
1,27593
1,27594
1,27595
0,27601
0,27602
0,27603
0,27604
0,27605
3,27611
3,27612
3,27613
3,27614
3,27615
0,27621
0,27622
0,27623
0,27624
0,27625
5,27631
5,27632
5,27633
5,27634
5,27635
1,27641
1,27642
1,27643
1,27644
1,27645
1,27651
1,27652
1,27653
1,27654
1,27655
1,27661
1,27662
1,27663
1,27664
1,27665
0,27671
0,27672
0,27673
0,27674
0,27675
1,27681
1,27682
1,27683
1,27684
1,27685
3,27691
3,27692
3,27693
3,27694
3,27695
0,27701
0,27702
0,27703
0,27704
0,27705
1,27711
1,27712
1,27713
1,27714
1,27715
1,27721
1,27722
1,27723
1,27724
1,27725
1,27731
1,27732
1,27733
1,27734
1,27735
5,27741
5,27742
5,27743
5,27744
5,27745
1,27751
1,27752
1,27753
1,27754
1,27755
1,27761
1,27762
1,27763
1,27764
1,27765
1,27771
1,27772
1,27773
1,27774
1,27775
1,27781
1,27782
1,27783
1,27784
1,27785
3,27791
3,27792
3,27793
3,27794
3,27795
3,27801
3,27802
3,27803
3,27804
3,27805
5,27811
5,27812
5,27813
5,27814
5,27815
1,27821
1,27822
1,27823
1,27824
1,27825
1,27831
1,27832
1,27833
1,27834
1,27835
1,27841
1,27842
1,27843
1,27844
1,27845
0,27851
0,27852
0,27853
0,27854
0,27855
1,27861
1,27862
1,27863
1,27864
1,27865
1,27871
1,27872
1,27873
1,27874
1,27875
1,27881
1,27882
1,27883
1,27884
1,27885
5,27891
5,27892
5,27893
5,27894
5,27895
0,27901
0,27902
0,27903
0,27904
0,27905
0,27911
0,27912
0,27913
0,27914
0,27915
1,27921
1,27922
1,27923
1,27924
1,27925
1,27931
1,27932
1,27933
1,27934
1,27935
1,27941
1,27942
1,27943
1,27944
1,27945
1,27951
1,27952
1,27953
1,27954
1,27955
0,27961
0,27962
0,27963
0,27964
0,27965
0,27971
0,27972
0,27973
0,27974
0,27975
1,27981
1,27982
1,27983
1,27984
1,27985
1,27991
1,27992
1,27993
1,27994
1,27995
1,28001
1,28002
1,28003
1,28004
1,28005
5,28011
5,28012
5,28013
5,28014
5,28015
1,28021
1,28022
1,28023
1,28024
1,28025
0,28031
0,28032
0,28033
0,28034
0,28035
0,28041
0,28042
0,28043
0,28044
0,28045
0,28051
0,28052
0,28053
0,28054
0,28055
5,28061
5,28062
5,28063
5,28064
5,28065
1,28071
1,28072
1,28073
1,28074
1,28075
1,28081
1,28082
1,28083
1,28084
1,28085
1,28091
1,28092
1,28093
1,28094
1,28095
0,28101
0,28102
0,28103
0,28104
0,28105
1,28111
1,28112
1,28113
1,28114
1,28115
0,28121
0,28122
0,28123
0,28124
0,28125
5,28131
5,28132
5,28133
5,28134
5,28135
1,28141
1,28142
1,28143
1,28144
1,28145
0,28151
0,28152
0,28153
0,28154
0,28155
1,28161
1,28162
1,28163
1,28164
1,28165
5,28171
5,28172
5,28173
5,28174
5,28175
0,28181
0,28182
0,28183
0,28184
0,28185
0,28191
0,28192
0,28193
0,28194
0,28195
5,28201
5,28202
5,28203
5,28204
5,28205
1,28211
1,28212
1,28213
1,28214
1,28215
0,28221
0,28222
0,28223
0,28224
0,28225
3,28231
3,28232
3,28233
